Season,Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2017,"Christian Cavaness","MIN","A",23,330,0.351648351,1.256756756,0.092391304,0.505434782,0.402173913,0.108108108,0.081081081,0.35263158,0.26842105,0.37894737,0.15075758,499,821,1320,"sa882090"
2016,"Zach Welz","LAA","A",24,70,0.4,0.818181818,0.2,0.36,0.44,0.181818181,0.045454545,0.39215686,0.25490196,0.35294118,0.08163265,87,158,245,"sa883465"
2021,"Carlos Soto","STL","A",22,322,0.279569892,1.14084507,0.208333333,0.421875,0.369791666,0.225352112,0.112676056,0.45360825,0.25773196,0.28865979,0.10495627,588,784,1372,"sa900974"
2019,"Carlos Soto","STL","A",20,78,0.25490196,0.56,0.235294117,0.274509803,0.490196078,0.36,0.04,0.46153846,0.25,0.28846154,0.12714777,109,182,291,"sa900974"
2018,"Connor Fitzsimons","LAA","A",23,156,0.40229885,2.041666666,0.17977528,0.550561797,0.269662921,0.125,0.166666666,0.41758242,0.24175824,0.34065934,0.17292007,223,390,613,"sa913270"
2019,"Connor Fitzsimons","LAA","A",24,300,0.348837209,1.096153846,0.174242424,0.431818181,0.393939393,0.192307692,0.115384615,0.55555556,0.19259259,0.25185185,0.18739496,463,727,1190,"sa913270"
2016,"Jack Sundberg","WSN","A",22,69,0.34090909,2.7,0.159090909,0.613636363,0.227272727,0.1,0,0.29545455,0.15909091,0.54545455,0.06832298,121,201,322,"sa913277"
2018,"Jack Sundberg","WSN","A",24,61,0.305555555,2.428571428,0.314285714,0.485714285,0.2,0,0,0.38888889,0.22222222,0.38888889,0.10077519,87,171,258,"sa913277"
2017,"Branden Berry","MIA","A",24,65,0.205128205,1.538461538,0.175,0.5,0.325,0.307692307,0.153846153,0.53658537,0.2195122,0.24390244,0.132,81,169,250,"sa913295"
2017,"Logan Ice","CLE","A",22,367,0.258474576,0.454545454,0.21632653,0.244897959,0.53877551,0.204545454,0.083333333,0.49799197,0.26907631,0.23293173,0.11071932,548,870,1418,"sa913305"
2017,"Dallas Carroll","MIL","A",23,127,0.284090909,0.916666666,0.233333333,0.366666666,0.4,0.194444444,0.111111111,0.43478261,0.23913043,0.32608696,0.06790123,186,300,486,"sa913370"
2022,"Juan Zabala","SDP","A",22,247,0.351190476,1.553571428,0.143712574,0.520958083,0.335329341,0.160714285,0.053571428,0.46511628,0.19186047,0.34302326,0.0969163,350,558,908,"sa913717"
2016,"Angel Miguel","CLE","A",26,122,0.2875,2.368421052,0.179487179,0.576923076,0.243589743,0.210526315,0,0.45,0.2125,0.3375,0.11320755,149,275,424,"sa913806"
2016,"Eddy Martinez","CHC","A",21,517,0.314705882,1.013986013,0.157894736,0.423976608,0.418128654,0.286713286,0.069930069,0.44571429,0.24571429,0.30857143,0.11550468,708,1214,1922,"sa914203"
2016,"Omar Estevez","LAD","A",18,508,0.32173913,0.902777777,0.219373219,0.37037037,0.41025641,0.305555555,0.0625,0.48595506,0.26966292,0.24438202,0.13853057,594,1189,1783,"sa914242"
2018,"Jeison Guzman","KCR","A",19,236,0.322147651,1.902439024,0.179310344,0.537931034,0.28275862,0.219512195,0.048780487,0.36075949,0.33544304,0.30379747,0.14099526,299,545,844,"sa914314"
2019,"Jeison Guzman","KCR","A",20,490,0.308357348,1.968421052,0.189655172,0.537356321,0.272988505,0.263157894,0.07368421,0.45179063,0.25895317,0.2892562,0.14294083,552,1155,1707,"sa914314"
2017,"Devin Hairston","MIL","A",21,177,0.279279279,1.069767441,0.198198198,0.414414414,0.387387387,0.162790697,0.046511627,0.44736842,0.23684211,0.31578947,0.08462623,289,420,709,"sa915575"
2018,"Devin Hairston","MIL","A",22,149,0.325301204,2,0.222222222,0.518518518,0.259259259,0.142857142,0,0.38554217,0.19277108,0.42168675,0.10294118,261,351,612,"sa915575"
2021,"Willy Yahn","BAL","A",25,76,0.285714285,1,0.259259259,0.37037037,0.37037037,0.25,0.05,0.49122807,0.26315789,0.24561404,0.11952191,93,158,251,"sa915589"
2019,"Justin Yurchak","LAD","A",22,162,0.333333333,0.685185185,0.201754385,0.324561403,0.47368421,0.148148148,0.092592592,0.34482759,0.28448276,0.37068966,0.08083832,252,416,668,"sa915590"
2018,"Justin Yurchak","CHW","A",21,363,0.301526717,2.241935483,0.220930232,0.538759689,0.240310077,0.258064516,0.016129032,0.43773585,0.21886792,0.34339623,0.05331511,580,883,1463,"sa915590"
2018,"Tyler Friis","CLE","A",22,249,0.288770053,0.734177215,0.259459459,0.313513513,0.427027027,0.164556962,0.037974683,0.4973822,0.22513089,0.27748691,0.05765199,395,559,954,"sa915593"
2018,"Rob Henry","MIL","A",23,100,0.323529411,1.148148148,0.107692307,0.476923076,0.415384615,0.111111111,0,0.32352941,0.22058824,0.45588235,0.07560976,160,250,410,"sa915595"
2017,"Will Savage","DET","A",22,90,0.283333333,2.642857142,0.13559322,0.627118644,0.237288135,0.214285714,0,0.43333333,0.25,0.31666667,0.09850746,131,204,335,"sa915600"
2017,"Brett Cumberland","ATL","A",22,236,0.330275229,0.447761194,0.177966101,0.254237288,0.56779661,0.23880597,0.149253731,0.47058824,0.21848739,0.31092437,0.12960894,356,539,895,"sa915611"
2017,"Colby Fitch","PHI","A",21,87,0.26,0.954545454,0.173076923,0.403846153,0.423076923,0.318181818,0.09090909,0.55769231,0.21153846,0.23076923,0.09063444,148,183,331,"sa915614"
2018,"Colby Fitch","PHI","A",22,303,0.333333333,0.887096774,0.277777777,0.339506172,0.382716049,0.225806451,0.080645161,0.5,0.23255814,0.26744186,0.11707317,491,739,1230,"sa915614"
2018,"Ryan Gridley","OAK","A",23,261,0.324022346,1.242424242,0.168539325,0.460674157,0.370786516,0.196969696,0.045454545,0.41847826,0.26630435,0.31521739,0.0781893,352,620,972,"sa915617"
2019,"Ryan Gridley","OAK","A",24,213,0.296774193,1.016129032,0.177631578,0.414473684,0.407894736,0.322580645,0.048387096,0.39375,0.28125,0.325,0.06722689,285,548,833,"sa915617"
2019,"Reed Rohlman","KCR","A",24,515,0.331360946,1.594059405,0.222551928,0.477744807,0.299703264,0.247524752,0.04950495,0.43859649,0.19590643,0.36549708,0.1470437,682,1263,1945,"sa915632"
2017,"Matt Fiedler","STL","A",22,199,0.32330827,1.477272727,0.180451127,0.488721804,0.330827067,0.068181818,0.045454545,0.4,0.24444444,0.35555556,0.10440252,304,491,795,"sa915642"
2018,"Matt Fiedler","STL","A",23,146,0.288461538,0.84,0.132075471,0.396226415,0.471698113,0.3,0.08,0.44444444,0.25925926,0.2962963,0.11180124,175,308,483,"sa915642"
2018,"Orlando Garcia","SFG","A",22,501,0.333333333,1.22,0.223776223,0.426573426,0.349650349,0.14,0.08,0.41750842,0.26599327,0.31649832,0.12687313,748,1254,2002,"sa915658"
2019,"Orlando Garcia","SFG","A",23,108,0.237288135,2.5,0.155172413,0.603448275,0.24137931,0.214285714,0.071428571,0.57377049,0.18032787,0.24590164,0.12954545,166,274,440,"sa915658"
2017,"Tanner Gardner","TEX","A",21,161,0.288461538,0.782608695,0.18,0.36,0.46,0.347826086,0.02173913,0.53333333,0.2,0.26666667,0.10690789,219,389,608,"sa915659"
2018,"Jeremy Vasquez","NYM","A",21,334,0.350230414,0.987341772,0.286363636,0.354545454,0.359090909,0.101265822,0.075949367,0.45089286,0.25,0.29910714,0.09584665,475,777,1252,"sa915673"
2018,"Jordan Pearce","DET","A",22,490,0.264797507,0.909774436,0.203761755,0.379310344,0.416927899,0.353383458,0.045112781,0.4969697,0.18484848,0.31818182,0.10898138,739,1087,1826,"sa915690"
2019,"Jordan Pearce","DET","A",23,192,0.278688524,1.512820512,0.190082644,0.487603305,0.322314049,0.179487179,0.051282051,0.488,0.192,0.32,0.11158798,289,410,699,"sa915690"
2017,"Michael Gigliotti","KCR","A",21,100,0.378787878,2,0.215384615,0.523076923,0.261538461,0.235294117,0.058823529,0.47058824,0.25,0.27941176,0.08031088,137,249,386,"sa915700"
2019,"Michael Gigliotti","KCR","A",23,279,0.38095238,1.648148148,0.222826086,0.483695652,0.29347826,0.222222222,0.018518518,0.35051546,0.25257732,0.39690722,0.06896552,453,649,1102,"sa915700"
2018,"Matt McLaughlin","COL","A",22,399,0.310954063,1.158415841,0.210144927,0.423913043,0.365942028,0.108910891,0.03960396,0.40549828,0.22680412,0.36769759,0.07336418,537,976,1513,"sa915706"
2017,"Zach Clark","MIL","A",21,108,0.270833333,1.2,0.102040816,0.489795918,0.408163265,0.2,0.15,0.53846154,0.25,0.21153846,0.14084507,167,259,426,"sa915718"
2018,"Zach Clark","MIL","A",22,427,0.411483253,1.388059701,0.23444976,0.444976076,0.320574162,0.19402985,0.119402985,0.42009132,0.23287671,0.34703196,0.14729574,646,1092,1738,"sa915718"
2016,"Jordan Zimmerman","LAA","A",21,148,0.202020202,1.054054054,0.216494845,0.402061855,0.381443298,0.243243243,0,0.48484848,0.22222222,0.29292929,0.09074733,203,359,562,"sa915727"
2017,"Jordan Zimmerman","LAA","A",22,359,0.33877551,1.166666666,0.151020408,0.457142857,0.391836734,0.208333333,0.052083333,0.43873518,0.24110672,0.3201581,0.12804878,451,861,1312,"sa915727"
2018,"Austin Filiere","CHC","A",22,501,0.337704918,0.906976744,0.196078431,0.382352941,0.421568627,0.240310077,0.062015503,0.53503185,0.2388535,0.22611465,0.12443325,734,1251,1985,"sa915780"
2018,"Dylan Busby","PIT","A",22,134,0.315068493,1.037037037,0.246575342,0.383561643,0.369863013,0.074074074,0.185185185,0.46835443,0.30379747,0.2278481,0.16022099,194,349,543,"sa915789"
2018,"Zach Rutherford","TBR","A",22,484,0.333333333,1.059829059,0.246875,0.3875,0.365625,0.247863247,0.051282051,0.4119403,0.24776119,0.34029851,0.12747381,613,1105,1718,"sa915797"
2018,"Kyle Watson","PIT","A",22,341,0.296511627,1.45614035,0.186046511,0.482558139,0.331395348,0.140350877,0.070175438,0.3715847,0.27322404,0.35519126,0.12534819,541,895,1436,"sa915803"
2018,"Kameron Esthay","WSN","A",23,369,0.31,0.869047619,0.230392156,0.357843137,0.411764705,0.345238095,0.119047619,0.45971564,0.21800948,0.32227488,0.18937126,435,901,1336,"sa915811"
2018,"Zach Kirtley","STL","A",21,307,0.333333333,1.094594594,0.243902439,0.395121951,0.360975609,0.135135135,0.013513513,0.46445498,0.25118483,0.28436019,0.09159034,440,761,1201,"sa915820"
2018,"Garrett McCain","DET","A",22,319,0.336734693,1.448275862,0.264248704,0.43523316,0.300518134,0.258620689,0,0.3989899,0.27272727,0.32828283,0.10640067,478,725,1203,"sa915823"
2018,"Cole Freeman","WSN","A",23,522,0.298200514,1.033557046,0.202631578,0.405263157,0.392105263,0.322147651,0.020134228,0.51732673,0.23267327,0.25,0.05795574,700,1198,1898,"sa915838"
2018,"Colton Shaver","HOU","A",22,378,0.245762711,0.608,0.186234817,0.307692307,0.506072874,0.2,0.12,0.4743083,0.27272727,0.25296443,0.09813407,564,883,1447,"sa915847"
2018,"Adrian Tovalin","HOU","A",22,185,0.316831683,1.393939393,0.225490196,0.450980392,0.323529411,0.272727272,0.09090909,0.51428571,0.2,0.28571429,0.16993464,284,481,765,"sa915851"
2018,"Tyler Frost","CHW","A",22,464,0.305343511,0.896551724,0.205776173,0.375451263,0.418772563,0.215517241,0.155172413,0.55123675,0.26501767,0.18374558,0.12823219,692,1203,1895,"sa915857"
2018,"Deon Stafford","PIT","A",22,382,0.320675105,1.101123595,0.214285714,0.411764705,0.373949579,0.280898876,0.123595505,0.53815261,0.22088353,0.24096386,0.14890614,503,914,1417,"sa915865"
2019,"Matt Whatley","TEX","A",23,465,0.285234899,0.872,0.212121212,0.367003367,0.42087542,0.24,0.032,0.38263666,0.2733119,0.34405145,0.09481316,727,1066,1793,"sa915868"
2019,"Rayneldy Rosario","LAA","A",21,62,0.19047619,1.916666666,0.125,0.575,0.3,0.416666666,0,0.51162791,0.18604651,0.30232558,0.11428571,60,150,210,"sa916704"
2022,"Wilson Alvarez","OAK","A",24,62,0.333333333,1.666666666,0.111111111,0.555555555,0.333333333,0,0,0.25641026,0.41025641,0.33333333,0.10849057,73,139,212,"sa916709"
2017,"Derian Cruz","ATL","A",18,124,0.2375,1.384615384,0.162162162,0.486486486,0.351351351,0.307692307,0,0.5308642,0.22222222,0.24691358,0.20365535,111,272,383,"sa916719"
2018,"Derian Cruz","ATL","A",19,432,0.297577854,1.319587628,0.210526315,0.449122807,0.340350877,0.226804123,0.041237113,0.4548495,0.25083612,0.29431438,0.18589744,371,1033,1404,"sa916719"
2019,"Derian Cruz","ATL","A",20,91,0.283018867,1.1875,0.31372549,0.372549019,0.31372549,0.1875,0,0.37735849,0.28301887,0.33962264,0.15616438,134,231,365,"sa916719"
2019,"Jose Bermudez","ATL","A",21,276,0.37037037,2.657142857,0.189873417,0.588607594,0.221518987,0.171428571,0.028571428,0.39156627,0.24698795,0.36144578,0.19218585,290,657,947,"sa916720"
2021,"Jose Bermudez","ATL","A",23,69,0.31707317,7.75,0.102564102,0.794871794,0.102564102,0,0,0.36585366,0.36585366,0.26829268,0.23553719,69,173,242,"sa916720"
2021,"Ricardo Genoves","SFG","A",22,161,0.396039603,0.541666666,0.301886792,0.245283018,0.452830188,0.208333333,0.125,0.41121495,0.30841121,0.28037383,0.10873147,259,348,607,"sa916844"
2019,"Ricardo Genoves","SFG","A",20,72,0.369565217,1,0.304347826,0.347826086,0.347826086,0.0625,0.125,0.39583333,0.35416667,0.25,0.15555556,97,173,270,"sa916844"
2019,"Franklin Labour","SFG","A",21,117,0.333333333,1.035714285,0.149253731,0.43283582,0.417910447,0.357142857,0.035714285,0.52238806,0.14925373,0.32835821,0.16496945,173,318,491,"sa916848"
2019,"Diego Rincones","SFG","A",20,442,0.326589595,1.029411764,0.2,0.405797101,0.394202898,0.338235294,0.036764705,0.43019943,0.23931624,0.33048433,0.09891512,523,1044,1567,"sa916849"
2021,"Jesus Bastidas","NYY","A",22,103,0.272727272,2.071428571,0.203703703,0.537037037,0.259259259,0.214285714,0.285714285,0.46666667,0.28333333,0.25,0.10874704,174,249,423,"sa916969"
2021,"Andres Chaparro","NYY","A",22,278,0.325443786,0.924242424,0.23030303,0.369696969,0.4,0.272727272,0.106060606,0.55681818,0.21022727,0.23295455,0.09758364,447,629,1076,"sa916976"
2021,"Harvin Mendoza","CHW","A",22,297,0.359090909,1.225,0.198198198,0.441441441,0.36036036,0.3,0.0375,0.38565022,0.23318386,0.38116592,0.09874327,433,681,1114,"sa916997"
2019,"Rubendy Jaquez","KCR","A",20,466,0.306666666,1.662921348,0.199324324,0.5,0.300675675,0.146067415,0.06741573,0.39490446,0.25477707,0.35031847,0.13682942,608,1051,1659,"sa917022"
2021,"Rubendy Jaquez","KCR","A",22,201,0.255319148,1.16981132,0.160583941,0.452554744,0.386861313,0.283018867,0,0.39007092,0.18439716,0.42553191,0.1162465,248,466,714,"sa917022"
2022,"Rubendy Jaquez","KCR","A",23,105,0.3125,1.571428571,0.289473684,0.434210526,0.276315789,0.19047619,0.047619047,0.30864198,0.17283951,0.51851852,0.10294118,111,229,340,"sa917022"
2018,"Cristian Perez","KCR","A",19,345,0.310469314,1.3125,0.183823529,0.463235294,0.352941176,0.28125,0.03125,0.41197183,0.24295775,0.34507042,0.08695652,329,752,1081,"sa917025"
2018,"Seuly Matias","KCR","A",19,376,0.264044943,0.736263736,0.193877551,0.341836734,0.464285714,0.175824175,0.34065934,0.44019139,0.26794258,0.29186603,0.22564103,445,920,1365,"sa917039"
2021,"Carlos Reina","LAA","A",22,121,0.275362318,1.619047619,0.19117647,0.5,0.308823529,0.333333333,0.047619047,0.48571429,0.22857143,0.28571429,0.14194915,166,306,472,"sa917054"
2019,"Miguel Hernandez","CIN","A",20,484,0.297142857,1.38095238,0.137931034,0.5,0.362068965,0.19047619,0.039682539,0.45152355,0.24099723,0.30747922,0.14794007,511,1091,1602,"sa917055"
2019,"J.V. Martinez","CIN","A",20,507,0.301242236,1.243697478,0.173374613,0.458204334,0.368421052,0.268907563,0.06722689,0.4652568,0.26283988,0.27190332,0.13043478,730,1225,1955,"sa917056"
2018,"Shael Mendoza","COL","A",21,248,0.335294117,2.155555555,0.169590643,0.567251461,0.263157894,0.244444444,0.044444444,0.40571429,0.32571429,0.26857143,0.19079838,192,547,739,"sa917059"
2021,"Cristopher Navarro","COL","A",22,118,0.329268292,2.631578947,0.1375,0.625,0.2375,0.315789473,0.052631578,0.47619048,0.22619048,0.29761905,0.11529412,154,271,425,"sa917065"
2021,"Daniel Montano","COL","A",22,215,0.396946564,0.895833333,0.315789473,0.32330827,0.360902255,0.166666666,0.083333333,0.39568345,0.25899281,0.34532374,0.12054121,317,496,813,"sa917068"
2019,"Daniel Montano","COL","A",20,504,0.276276276,0.780645161,0.176119402,0.361194029,0.462686567,0.148387096,0.04516129,0.38904899,0.31412104,0.29682997,0.12546917,647,1218,1865,"sa917068"
2018,"Pedro Castellanos","BOS","A",20,365,0.347972972,1.697674418,0.2,0.503448275,0.296551724,0.209302325,0.011627906,0.40740741,0.21212121,0.38047138,0.08388704,381,823,1204,"sa917074"
2019,"Yeison Coca","MIL","A",20,504,0.285714285,1.4,0.131034482,0.506896551,0.362068965,0.152380952,0.057142857,0.46405229,0.20588235,0.33006536,0.14256619,679,1285,1964,"sa917075"
2018,"Everlouis Lozada","BOS","A",19,381,0.330612244,2.631578947,0.1375,0.625,0.2375,0.052631578,0.017543859,0.32539683,0.23412698,0.44047619,0.12720157,528,1005,1533,"sa917077"
2019,"Everlouis Lozada","BOS","A",20,284,0.278074866,1.23880597,0.193548387,0.446236559,0.360215053,0.044776119,0.089552238,0.36040609,0.25380711,0.3857868,0.10612992,380,713,1093,"sa917077"
2019,"Antonio Pinero","MIL","A",20,278,0.248648648,1.063291139,0.118918918,0.454054054,0.427027027,0.278481012,0.037974683,0.48167539,0.26701571,0.2513089,0.11960784,331,689,1020,"sa917079"
2018,"Ricardo Cubillan","BOS","A",20,100,0.29032258,2.714285714,0.147540983,0.622950819,0.229508196,0.142857142,0,0.52380952,0.14285714,0.33333333,0.07021792,161,252,413,"sa917089"
2018,"Kervin Suarez","BOS","A",19,511,0.36013986,1.773809523,0.167857142,0.532142857,0.3,0.273809523,0.083333333,0.4548495,0.27759197,0.26755853,0.1978836,583,1307,1890,"sa917093"
2019,"Kervin Suarez","BOS","A",20,242,0.276595744,0.9,0.179856115,0.388489208,0.431654676,0.25,0.033333333,0.45945946,0.25,0.29054054,0.19832109,315,638,953,"sa917093"
2019,"Eduardo Torrealba","NYY","A",20,370,0.306772908,2.629629629,0.196721311,0.581967213,0.221311475,0.24074074,0.018518518,0.35797665,0.21011673,0.43190661,0.10081542,482,867,1349,"sa917095"
2019,"Roberto Alvarez","TBR","A",19,406,0.295454545,1.707070707,0.109634551,0.561461794,0.328903654,0.141414141,0.03030303,0.38658147,0.23961661,0.37380192,0.13496503,431,999,1430,"sa917107"
2022,"Raul Beracierta","NYM","A",23,344,0.369369369,1.919354838,0.213043478,0.517391304,0.269565217,0.177419354,0.209677419,0.37288136,0.29237288,0.33474576,0.17079208,405,807,1212,"sa917116"
2021,"Shervyen Newton","NYM","A",22,142,0.33898305,1.047619047,0.283333333,0.366666666,0.35,0.142857142,0.095238095,0.41269841,0.25396825,0.33333333,0.17965024,238,391,629,"sa917119"
2022,"Shervyen Newton","NYM","A",23,97,0.403846153,1.210526315,0.236363636,0.418181818,0.345454545,0.105263157,0.210526315,0.45614035,0.28070175,0.26315789,0.14797136,158,261,419,"sa917119"
2019,"Shervyen Newton","NYM","A",20,423,0.303418803,1.452054794,0.238297872,0.451063829,0.310638297,0.150684931,0.123287671,0.46311475,0.22540984,0.31147541,0.16391509,610,1086,1696,"sa917119"
2019,"Jonathan Guzman","PHI","A",19,514,0.307692307,1.458333333,0.202702702,0.472972972,0.324324324,0.258333333,0.025,0.44010417,0.203125,0.35677083,0.10698448,584,1220,1804,"sa917127"
2018,"Ismael Munguia","SFG","A",19,147,0.258928571,2.357142857,0.129629629,0.611111111,0.259259259,0.285714285,0.035714285,0.5,0.22033898,0.27966102,0.05532787,159,329,488,"sa917132"
2019,"Ismael Munguia","SFG","A",20,427,0.317002881,2.329411764,0.174927113,0.577259475,0.247813411,0.388235294,0.011764705,0.38636364,0.19318182,0.42045455,0.05256065,542,942,1484,"sa917132"
2018,"Kelvin Melean","SDP","A",19,179,0.280991735,0.779661016,0.139344262,0.37704918,0.483606557,0.288135593,0.06779661,0.46825397,0.21428571,0.31746032,0.10248447,241,403,644,"sa917141"
2019,"Kelvin Melean","SDP","A",20,67,0.222222222,1.294117647,0.133333333,0.488888888,0.377777777,0.235294117,0,0.46666667,0.11111111,0.42222222,0.14285714,77,161,238,"sa917141"
2019,"Jonathan Willems","CIN","A",20,123,0.26744186,1.294117647,0.082352941,0.517647058,0.4,0.352941176,0.058823529,0.57954545,0.125,0.29545455,0.22160665,82,279,361,"sa917150"
2019,"Reniel Ozuna","CIN","A",20,137,0.197674418,0.928571428,0.058139534,0.453488372,0.488372093,0.238095238,0.047619047,0.40909091,0.29545455,0.29545455,0.11385199,203,324,527,"sa917151"
2018,"Juan Pascal","WSN","A",20,130,0.24137931,2,0.071428571,0.619047619,0.309523809,0.384615384,0,0.47191011,0.17977528,0.34831461,0.13548387,162,303,465,"sa917155"
2019,"Juan Pascal","WSN","A",21,81,0.245283018,1.333333333,0.192307692,0.461538461,0.346153846,0.388888888,0,0.47169811,0.28301887,0.24528302,0.13103448,95,195,290,"sa917155"
2021,"Ruben Santana","MIN","A",23,151,0.262626262,1.354838709,0.25510204,0.428571428,0.31632653,0.29032258,0.032258064,0.40594059,0.1980198,0.3960396,0.12212389,227,338,565,"sa917167"
2019,"Wander Javier","MIN","A",20,342,0.242774566,0.892857142,0.096590909,0.426136363,0.477272727,0.226190476,0.13095238,0.47567568,0.25945946,0.26486486,0.17027633,487,852,1339,"sa917168"
